day,open,high,low,close,volume,T_close,T_low,T_high,BorS
20100526,1.23709,1.23709,1.21537,1.21609,49658,1.23563,1.21534,1.23937,1
20100527,1.21615,1.23937,1.21534,1.23563,58782,1.2272,1.22651,1.24518,0
20100528,1.23565,1.24518,1.22651,1.2272,54622,1.2308,1.22665,1.23341,1
20100531,1.22807,1.23341,1.22665,1.2308,34834,1.22115,1.21107,1.23487,0
20100601,1.23061,1.23487,1.21107,1.22115,66264,1.22492,1.21749,1.22726,1
20100602,1.22113,1.22726,1.21749,1.22492,61439,1.21614,1.2152,1.23252,0
20100603,1.22494,1.23252,1.2152,1.21614,55593,1.19671,1.19551,1.2215,0
20100604,1.21616,1.2215,1.19551,1.19671,54110,1.19166,1.18758,1.19907,0
20100607,1.1946,1.19907,1.18758,1.19166,63132,1.1964,1.19022,1.2008,1
20100608,1.19165,1.2008,1.19022,1.1964,63108,1.1984,1.19236,1.20724,1
20100609,1.19636,1.20724,1.19236,1.1984,55570,1.21081,1.19565,1.21411,1
20100610,1.19834,1.21411,1.19565,1.21081,63926,1.21112,1.20452,1.21521,1
20100611,1.21074,1.21521,1.20452,1.21112,70668,1.2213,1.21155,1.22975,1
20100614,1.21188,1.22975,1.21155,1.2213,50129,1.23228,1.21679,1.2349,1
20100615,1.22135,1.2349,1.21679,1.23228,91694,1.22989,1.22552,1.23525,0
20100616,1.23222,1.23525,1.22552,1.22989,43867,1.23794,1.22422,1.24095,1
20100617,1.22985,1.24095,1.22422,1.23794,46359,1.23875,1.23529,1.24156,1
20100618,1.23794,1.24156,1.23529,1.23875,38601,1.23232,1.23038,1.24664,0
20100621,1.24291,1.24664,1.23038,1.23232,50850,1.22674,1.22521,1.23531,0
20100622,1.23239,1.23531,1.22521,1.22674,45172,1.23102,1.2209,1.23431,1
20100623,1.22673,1.23431,1.2209,1.23102,33229,1.23276,1.22614,1.23869,1
20100624,1.231,1.23869,1.22614,1.23276,48903,1.23681,1.22538,1.23942,1
20100625,1.23276,1.23942,1.22538,1.23681,39618,1.22803,1.22651,1.23966,0
20100628,1.23781,1.23966,1.22651,1.22803,41553,1.21886,1.21495,1.22902,0
20100629,1.22805,1.22902,1.21495,1.21886,40938,1.22302,1.21662,1.23038,1
20100630,1.21898,1.23038,1.21662,1.22302,50649,1.25163,1.2193,1.25328,1
20100701,1.223,1.25328,1.2193,1.25163,54000,1.25655,1.24824,1.26106,1
20100702,1.25163,1.26106,1.24824,1.25655,47050,1.2538,1.251,1.25619,0
20100705,1.25558,1.25619,1.251,1.2538,23183,1.26261,1.24796,1.26623,1
20100706,1.2538,1.26623,1.24796,1.26261,46452,1.26316,1.25531,1.2663,1
20100707,1.26261,1.2663,1.25531,1.26316,43825,1.26931,1.26199,1.27105,1
20100708,1.26312,1.27105,1.26199,1.26931,41555,1.26404,1.26085,1.27218,0
20100709,1.26924,1.27218,1.26085,1.26404,34626,1.25887,1.25506,1.26463,0
20100712,1.26413,1.26463,1.25506,1.25887,33112,1.27265,1.25219,1.27381,1
20100713,1.25889,1.27381,1.25219,1.27265,111223,1.27414,1.26822,1.27768,1
20100714,1.27271,1.27768,1.26822,1.27414,39982,1.2931,1.27092,1.2954,1
20100715,1.27411,1.2954,1.27092,1.2931,77992,1.29296,1.28894,1.30063,0
20100716,1.29321,1.30063,1.28894,1.29296,46349,1.29472,1.28711,1.29908,1
20100719,1.2904,1.29908,1.28711,1.29472,37159,1.28911,1.28389,1.30275,0
20100720,1.29465,1.30275,1.28389,1.28911,42661,1.27528,1.27318,1.29123,0
20100721,1.2891,1.29123,1.27318,1.27528,43357,1.28865,1.27368,1.29302,1
20100722,1.27529,1.29302,1.27368,1.28865,44411,1.29086,1.27932,1.29642,1
20100723,1.28868,1.29642,1.27932,1.29086,45808,1.29865,1.28761,1.30046,1
20100726,1.2894,1.30046,1.28761,1.29865,40074,1.30001,1.29516,1.30453,1
20100727,1.29869,1.30453,1.29516,1.30001,42808,1.29868,1.29662,1.30412,0
20100728,1.29995,1.30412,1.29662,1.29868,42164,1.30795,1.29774,1.3106,1
20100729,1.2988,1.3106,1.29774,1.30795,40083,1.30504,1.29802,1.3093,0
20100730,1.30798,1.3093,1.29802,1.30504,41809,1.31753,1.30533,1.31945,1
20100802,1.30596,1.31945,1.30533,1.31753,35275,1.3226,1.31464,1.3261,1
20100803,1.31741,1.3261,1.31464,1.3226,35605,1.31538,1.31308,1.32382,0
20100804,1.32258,1.32382,1.31308,1.31538,34858,1.31841,1.31186,1.32344,1
20100805,1.31542,1.32344,1.31186,1.31841,35801,1.32781,1.31573,1.33327,1
20100806,1.31844,1.33327,1.31573,1.32781,34237,1.32242,1.32163,1.3307,0
20100809,1.3288,1.3307,1.32163,1.32242,26966,1.31745,1.30742,1.32306,0
20100810,1.32242,1.32306,1.30742,1.31745,40183,1.28447,1.28299,1.3186,0
20100811,1.31745,1.3186,1.28299,1.28447,47859,1.28269,1.27805,1.2932,0
20100812,1.28442,1.2932,1.27805,1.28269,44967,1.27531,1.27494,1.29052,0
20100813,1.28263,1.29052,1.27494,1.27531,41520,1.28219,1.27336,1.28705,1
20100816,1.2765,1.28705,1.27336,1.28219,38714,1.28787,1.28038,1.29152,1
20100817,1.28211,1.29152,1.28038,1.28787,41361,1.28518,1.28233,1.29214,0
20100818,1.28787,1.29214,1.28233,1.28518,38743,1.28152,1.27721,1.29021,0
20100819,1.28522,1.29021,1.27721,1.28152,46086,1.27105,1.26634,1.28315,0
20100820,1.28171,1.28315,1.26634,1.27105,41117,1.26461,1.26458,1.27287,0
20100823,1.2705,1.27287,1.26458,1.26461,36582,1.26307,1.25874,1.27157,0
20100824,1.26484,1.27157,1.25874,1.26307,45831,1.2663,1.2609,1.27254,1
20100825,1.26317,1.27254,1.2609,1.2663,44508,1.27161,1.26501,1.27634,1
20100826,1.26632,1.27634,1.26501,1.27161,44506,1.27617,1.2681,1.27778,1
20100827,1.27159,1.27778,1.2681,1.27617,39015,1.26631,1.26585,1.27647,0
20100830,1.27641,1.27647,1.26585,1.26631,30703,1.26889,1.2625,1.27422,1
20100831,1.2663,1.27422,1.2625,1.26889,42040,1.28026,1.2663,1.28546,1
20100901,1.26892,1.28546,1.2663,1.28026,34286,1.28251,1.27764,1.28474,1
20100902,1.2801,1.28474,1.27764,1.28251,29145,1.28951,1.28082,1.28969,1
20100903,1.28246,1.28969,1.28082,1.28951,26054,1.2875,1.28666,1.29167,0
20100906,1.28934,1.29167,1.28666,1.2875,17840,1.26821,1.26767,1.28757,0
20100907,1.28747,1.28757,1.26767,1.26821,34184,1.27234,1.26588,1.27624,1
20100908,1.26831,1.27624,1.26588,1.27234,40664,1.2697,1.26645,1.27654,0
20100909,1.27227,1.27654,1.26645,1.2697,37902,1.26784,1.26434,1.27461,0
20100910,1.2697,1.27461,1.26434,1.26784,36286,1.28771,1.2704,1.28923,1
20100913,1.2705,1.28923,1.2704,1.28771,39125,1.29866,1.2829,1.30324,1
20100914,1.28751,1.30324,1.2829,1.29866,44081,1.30118,1.29528,1.3036,1
20100915,1.29865,1.3036,1.29528,1.30118,46761,1.30731,1.29754,1.3116,1
20100916,1.3012,1.3116,1.29754,1.30731,42779,1.30487,1.30189,1.31584,0
20100917,1.30741,1.31584,1.30189,1.30487,40971,1.30621,1.30288,1.3121,1
20100920,1.3046,1.3121,1.30288,1.30621,30442,1.32498,1.30571,1.32814,1
20100921,1.30621,1.32814,1.30571,1.32498,41868,1.33991,1.32475,1.34388,1
20100922,1.325,1.34388,1.32475,1.33991,42013,1.33133,1.33069,1.3413,0
20100923,1.33992,1.3413,1.33069,1.33133,45025,1.34919,1.32863,1.34945,1
20100924,1.33135,1.34945,1.32863,1.34919,22781,1.34408,1.34252,1.35054,0
20100927,1.3482,1.35054,1.34252,1.34408,39867,1.35843,1.3381,1.35945,1
20100928,1.34399,1.35945,1.3381,1.35843,48939,1.36212,1.3566,1.36461,1
20100929,1.35833,1.36461,1.3566,1.36212,40449,1.36283,1.35592,1.36825,1
20100930,1.36219,1.36825,1.35592,1.36283,55815,1.379,1.36183,1.37915,1
20101001,1.36295,1.37915,1.36183,1.379,47829,1.36741,1.36662,1.37888,0
20101004,1.37877,1.37888,1.36662,1.36741,45684,1.38338,1.36367,1.38582,1
20101005,1.36741,1.38582,1.36367,1.38338,53055,1.39251,1.38003,1.39469,1
20101006,1.38333,1.39469,1.38003,1.39251,50757,1.39136,1.38568,1.40285,0
20101007,1.39246,1.40285,1.38568,1.39136,52036,1.3928,1.38341,1.39831,1
20101008,1.39144,1.39831,1.38341,1.3928,48026,1.38812,1.38659,1.4007,0
20101011,1.4002,1.4007,1.38659,1.38812,30051,1.3915,1.37752,1.39344,1
20101012,1.38812,1.39344,1.37752,1.3915,51452,1.39593,1.39116,1.40009,1
20101013,1.39151,1.40009,1.39116,1.39593,43711,1.40799,1.39543,1.41215,1
20101014,1.39594,1.41215,1.39543,1.40799,47999,1.39762,1.39368,1.41505,0
20101015,1.40788,1.41505,1.39368,1.39762,50375,1.39483,1.38305,1.39975,0
20101018,1.39727,1.39975,1.38305,1.39483,51262,1.37411,1.37129,1.40022,0
20101019,1.39482,1.40022,1.37129,1.37411,61362,1.39579,1.36975,1.39887,1
20101020,1.37409,1.39887,1.36975,1.39579,56283,1.39248,1.38712,1.40495,0
20101021,1.39568,1.40495,1.38712,1.39248,57683,1.39528,1.38604,1.397,1
20101022,1.39251,1.397,1.38604,1.39528,51109,1.39535,1.3934,1.40795,1
20101025,1.39516,1.40795,1.3934,1.39535,56400,1.38621,1.38251,1.3981,0
20101026,1.39539,1.3981,1.38251,1.38621,62677,1.37739,1.37338,1.38763,0
20101027,1.38618,1.38763,1.37338,1.37739,66421,1.39282,1.37671,1.39448,1
20101028,1.37739,1.39448,1.37671,1.39282,60331,1.39459,1.38068,1.39502,1
20101029,1.39284,1.39502,1.38068,1.39459,60308,1.38977,1.38636,1.40106,0
20101101,1.39703,1.40106,1.38636,1.38977,61085,1.40312,1.38812,1.40573,1
20101102,1.38975,1.40573,1.38812,1.40312,65719,1.41248,1.39916,1.41797,1
20101103,1.4031,1.41797,1.39916,1.41248,75787,1.42125,1.4102,1.42813,1
20101104,1.41238,1.42813,1.4102,1.42125,79852,1.40314,1.40238,1.42478,0
20101105,1.42124,1.42478,1.40238,1.40314,66258,1.39123,1.38874,1.40846,0
20101108,1.40538,1.40846,1.38874,1.39123,72639,1.37633,1.37483,1.3973,0
20101109,1.39131,1.3973,1.37483,1.37633,82240,1.37791,1.36711,1.38248,1
20101110,1.37637,1.38248,1.36711,1.37791,81616,1.36611,1.36369,1.382,0
20101111,1.37792,1.382,1.36369,1.36611,74193,1.369,1.35735,1.37758,1
20101112,1.36619,1.37758,1.35735,1.369,85876,1.35789,1.35634,1.37497,0
20101115,1.36829,1.37497,1.35634,1.35789,72600,1.34821,1.34475,1.36547,0
20101116,1.35789,1.36547,1.34475,1.34821,91507,1.35294,1.34602,1.35646,1
20101117,1.34817,1.35646,1.34602,1.35294,80347,1.36427,1.35289,1.36666,1
20101118,1.3529,1.36666,1.35289,1.36427,79454,1.36718,1.36081,1.37308,1
20101119,1.3643,1.37308,1.36081,1.36718,68624,1.36236,1.35765,1.37853,0
20101122,1.37355,1.37853,1.35765,1.36236,78858,1.33802,1.3361,1.3628,0
20101123,1.36236,1.3628,1.3361,1.33802,92695,1.33364,1.32845,1.34202,0
20101124,1.338,1.34202,1.32845,1.33364,91782,1.33443,1.32862,1.3386,1
20101125,1.33362,1.3386,1.32862,1.33443,65808,1.32402,1.32003,1.33569,0
20101126,1.33453,1.33569,1.32003,1.32402,77723,1.31061,1.30639,1.33009,0
20101129,1.3275,1.33009,1.30639,1.31061,85839,1.29811,1.29694,1.31491,0
20101130,1.31063,1.31491,1.29694,1.29811,99389,1.31254,1.29707,1.31806,1
20101201,1.29809,1.31806,1.29707,1.31254,96783,1.32149,1.30603,1.32462,1
20101202,1.31252,1.32462,1.30603,1.32149,92703,1.34136,1.31929,1.34373,1
20101203,1.32136,1.34373,1.31929,1.34136,84074,1.33088,1.32463,1.34216,0
20101206,1.34078,1.34216,1.32463,1.33088,86720,1.32652,1.32536,1.33997,0
20101207,1.33088,1.33997,1.32536,1.32652,93133,1.32627,1.31796,1.32797,0
20101208,1.32652,1.32797,1.31796,1.32627,92647,1.32365,1.31645,1.3322,0
20101209,1.32628,1.3322,1.31645,1.32365,82497,1.32262,1.31786,1.32817,0
20101210,1.32365,1.32817,1.31786,1.32262,69405,1.33864,1.31823,1.34325,1
20101213,1.32052,1.34325,1.31823,1.33864,75222,1.33789,1.33637,1.34966,0
20101214,1.33858,1.34966,1.33637,1.33789,79216,1.32203,1.32082,1.33802,0
20101215,1.33787,1.33802,1.32082,1.32203,83075,1.32396,1.31812,1.32648,1
20101216,1.32217,1.32648,1.31812,1.32396,73545,1.31873,1.31328,1.33581,0
20101217,1.32401,1.33581,1.31328,1.31873,74777,1.31197,1.30947,1.31823,0
20101220,1.31661,1.31823,1.30947,1.31197,71399,1.30993,1.30732,1.32006,0
20101221,1.31201,1.32006,1.30732,1.30993,74937,1.31031,1.30777,1.31798,1
20101222,1.30991,1.31798,1.30777,1.31031,69683,1.31099,1.30549,1.31506,1
20101223,1.31026,1.31506,1.30549,1.31099,57886,1.31209,1.30948,1.31474,1
20101224,1.31094,1.31474,1.30948,1.31209,25555,1.31621,1.30718,1.31692,1
20101227,1.31129,1.31692,1.30718,1.31621,46179,1.31091,1.30932,1.32737,0
20101228,1.31622,1.32737,1.30932,1.31091,61634,1.32173,1.30832,1.3238,1
20101229,1.31077,1.3238,1.30832,1.32173,56086,1.32901,1.32171,1.33137,1
20101230,1.32171,1.33137,1.32171,1.32901,59245,1.33836,1.32863,1.34223,1
20101231,1.32901,1.34223,1.32863,1.33836,46251,1.33499,1.32501,1.33945,1
20110103,1.33443,1.33945,1.32501,1.33499,63212,1.33104,1.32919,1.3433,0
20110104,1.33507,1.3433,1.32919,1.33104,80673,1.31485,1.31255,1.33247,0
20110105,1.33099,1.33247,1.31255,1.31485,83725,1.30022,1.29834,1.31699,0
20110106,1.31495,1.31699,1.29834,1.30022,73723,1.29055,1.29044,1.30206,0
20110107,1.30018,1.30206,1.29044,1.29055,82379,1.29451,1.28736,1.29639,1
20110110,1.28939,1.29639,1.28736,1.29451,73379,1.29731,1.29047,1.2992,1
20110111,1.29457,1.2992,1.29047,1.29731,81690,1.3128,1.29616,1.31442,1
20110112,1.29736,1.31442,1.29616,1.3128,85250,1.33477,1.30888,1.33828,1
20110113,1.31283,1.33828,1.30888,1.33477,83518,1.33875,1.33144,1.34562,1
20110114,1.33477,1.34562,1.33144,1.33875,81796,1.32758,1.32448,1.3382,0
20110117,1.33704,1.3382,1.32448,1.32758,69216,1.33851,1.32532,1.34644,1
20110118,1.32795,1.34644,1.32532,1.33851,87506,1.34557,1.33683,1.35372,1
20110119,1.33851,1.35372,1.33683,1.34557,90324,1.34638,1.33959,1.35223,1
20110120,1.34559,1.35223,1.33959,1.34638,91805,1.36196,1.34484,1.36238,1
20110121,1.34641,1.36238,1.34484,1.36196,87401,1.36401,1.35399,1.36851,1
20110124,1.36097,1.36851,1.35399,1.36401,83078,1.36801,1.35728,1.37023,1
20110125,1.36392,1.37023,1.35728,1.36801,93956,1.36976,1.36421,1.3721,1
20110126,1.36801,1.3721,1.36421,1.36976,89591,1.37278,1.3637,1.37573,1
20110127,1.36971,1.37573,1.3637,1.37278,92594,1.36102,1.35833,1.37454,0
20110128,1.37278,1.37454,1.35833,1.36102,88142,1.36908,1.35702,1.37385,1
20110131,1.358,1.37385,1.35702,1.36908,90313,1.38238,1.36898,1.38419,1
20110201,1.36908,1.38419,1.36898,1.38238,92318,1.38045,1.37672,1.38607,0
20110202,1.3824,1.38607,1.37672,1.38045,83747,1.36251,1.36092,1.38248,0
20110203,1.38046,1.38248,1.36092,1.36251,82362,1.358,1.35436,1.36748,0
20110204,1.36257,1.36748,1.35436,1.358,53717,1.35774,1.3508,1.36256,1
20110207,1.35686,1.36256,1.3508,1.35774,56228,1.36277,1.3572,1.36871,1
20110208,1.35802,1.36871,1.3572,1.36277,52627,1.37237,1.36106,1.37424,1
20110209,1.36235,1.37424,1.36106,1.37237,51816,1.35936,1.35773,1.37272,0
20110210,1.37239,1.37272,1.35773,1.35936,68143,1.35513,1.34972,1.36204,0
20110211,1.35928,1.36204,1.34972,1.35513,49758,1.34885,1.34279,1.35579,0
20110214,1.3524,1.35579,1.34279,1.34885,68462,1.34851,1.34609,1.35498,0
20110215,1.34889,1.35498,1.34609,1.34851,64533,1.35601,1.3462,1.35873,1
20110216,1.3487,1.35873,1.3462,1.35601,68830,1.36051,1.35367,1.36174,1
20110217,1.35596,1.36174,1.35367,1.36051,57795,1.36923,1.35453,1.37138,1
20110218,1.36053,1.37138,1.35453,1.36923,62536,1.36746,1.3647,1.3715,0
20110221,1.36886,1.3715,1.3647,1.36746,53598,1.3654,1.35278,1.37026,0
20110222,1.36738,1.37026,1.35278,1.3654,83175,1.37491,1.3654,1.3786,1
20110223,1.36542,1.3786,1.3654,1.37491,74692,1.38017,1.3704,1.3818,1
20110224,1.37494,1.3818,1.3704,1.38017,75173,1.37523,1.37239,1.38372,0
20110225,1.38013,1.38372,1.37239,1.37523,68016,1.38088,1.3711,1.38546,1
20110228,1.3747,1.38546,1.3711,1.38088,72482,1.3775,1.37628,1.38532,0
20110301,1.38088,1.38532,1.37628,1.3775,79748,1.38633,1.37447,1.38897,1
20110302,1.37755,1.38897,1.37447,1.38633,73548,1.39596,1.38329,1.39728,1
20110303,1.38633,1.39728,1.38329,1.39596,74667,1.39863,1.39418,1.40052,1
20110304,1.39596,1.40052,1.39418,1.39863,59006,1.39682,1.3955,1.40354,0
20110307,1.39921,1.40354,1.3955,1.39682,74128,1.39023,1.38622,1.39881,0
20110308,1.39682,1.39881,1.38622,1.39023,70215,1.39045,1.38553,1.39411,1
20110309,1.39021,1.39411,1.38553,1.39045,70488,1.37999,1.37748,1.39236,0
20110310,1.39046,1.39236,1.37748,1.37999,74343,1.39016,1.37519,1.39147,1
20110311,1.37994,1.39147,1.37519,1.39016,70765,1.39935,1.39043,1.40026,1
20110314,1.39507,1.40026,1.39043,1.39935,73053,1.39714,1.3855,1.40123,0
20110315,1.39941,1.40123,1.3855,1.39714,88129,1.39121,1.38665,1.40003,0
20110316,1.3971,1.40003,1.38665,1.39121,88893,1.40152,1.38691,1.40518,1
20110317,1.39126,1.40518,1.38691,1.40152,90125,1.41793,1.39801,1.41831,1
20110318,1.40156,1.41831,1.39801,1.41793,76710,1.42138,1.41411,1.42395,1
20110321,1.41808,1.42395,1.41411,1.42138,61146,1.41884,1.41788,1.42479,0
20110322,1.4214,1.42479,1.41788,1.41884,62167,1.40988,1.40767,1.4214,0
20110323,1.41881,1.4214,1.40767,1.40988,73681,1.41802,1.40534,1.42189,1
20110324,1.40991,1.42189,1.40534,1.41802,69037,1.40868,1.40548,1.4193,0
20110325,1.41798,1.4193,1.40548,1.40868,64529,1.40819,1.40204,1.41149,1
20110328,1.40463,1.41149,1.40204,1.40819,59764,1.41084,1.40469,1.41484,1
20110329,1.40825,1.41484,1.40469,1.41084,61395,1.41253,1.40516,1.41464,1
20110330,1.41082,1.41464,1.40516,1.41253,68570,1.41736,1.41157,1.42319,1
20110331,1.41253,1.42319,1.41157,1.41736,70342,1.42344,1.40614,1.42448,1
20110401,1.41733,1.42448,1.40614,1.42344,66887,1.42177,1.41925,1.42677,0
20110404,1.42312,1.42677,1.41925,1.42177,60729,1.42183,1.41511,1.42445,1
20110405,1.42177,1.42445,1.41511,1.42183,60319,1.43299,1.4217,1.43483,1
20110406,1.42184,1.43483,1.4217,1.43299,65951,1.43037,1.42424,1.43355,0
20110407,1.43298,1.43355,1.42424,1.43037,69285,1.44823,1.42908,1.44869,1
20110408,1.43037,1.44869,1.42908,1.44823,68943,1.44313,1.44205,1.44825,0
20110411,1.4453,1.44825,1.44205,1.44313,60638,1.44774,1.4377,1.45183,1
20110412,1.44316,1.45183,1.4377,1.44774,76606,1.44404,1.4413,1.45193,0
20110413,1.44782,1.45193,1.4413,1.44404,71250,1.4486,1.43647,1.45141,1
20110414,1.44404,1.45141,1.43647,1.4486,73133,1.44285,1.43905,1.45029,0
20110415,1.44858,1.45029,1.43905,1.44285,66841,1.42273,1.41574,1.44199,0
20110418,1.44162,1.44199,1.41574,1.42273,76174,1.43307,1.42051,1.4352,1
20110419,1.42273,1.4352,1.42051,1.43307,70718,1.45211,1.43278,1.45437,1
20110420,1.4331,1.45437,1.43278,1.45211,75032,1.45501,1.4505,1.46478,1
20110421,1.45213,1.46478,1.4505,1.45501,70127,1.45597,1.45339,1.45873,1
20110422,1.45499,1.45873,1.45339,1.45597,33963,1.45784,1.45251,1.46259,1
20110425,1.45604,1.46259,1.45251,1.45784,55412,1.46467,1.44929,1.46559,1
20110426,1.45785,1.46559,1.44929,1.46467,64056,1.47711,1.46321,1.47946,1
20110427,1.46468,1.47946,1.46321,1.47711,71297,1.48232,1.47705,1.48809,1
20110428,1.4771,1.48809,1.47705,1.48232,71479,1.48062,1.48034,1.48772,0
20110429,1.48231,1.48772,1.48034,1.48062,49279,1.48218,1.47632,1.49012,0
20110502,1.48249,1.49012,1.47632,1.48218,65802,1.48205,1.47542,1.48885,0
20110503,1.48225,1.48885,1.47542,1.48205,67531,1.48285,1.47748,1.49385,1
20110504,1.48205,1.49385,1.47748,1.48285,73499,1.45409,1.45096,1.48989,0
20110505,1.4828,1.48989,1.45096,1.45409,79034,1.43149,1.43117,1.45873,0
20110506,1.45411,1.45873,1.43117,1.43149,89714,1.43567,1.42548,1.44407,0
20110509,1.43656,1.44407,1.42548,1.43567,87290,1.44101,1.427,1.44118,1
20110510,1.43566,1.44118,1.427,1.44101,88979,1.41997,1.4172,1.44224,0
20110511,1.44102,1.44224,1.4172,1.41997,76054,1.42402,1.41229,1.4276,1
20110512,1.41993,1.4276,1.41229,1.42402,68234,1.4117,1.40672,1.43388,0
20110513,1.42405,1.43388,1.40672,1.4117,56323,1.41604,1.40478,1.42437,1
20110516,1.40753,1.42437,1.40478,1.41604,66876,1.42354,1.41202,1.42379,1
20110517,1.41605,1.42379,1.41202,1.42354,61456,1.42504,1.41946,1.42862,1
20110518,1.42351,1.42862,1.41946,1.42504,35193,1.4308,1.42058,1.43246,1
20110519,1.42499,1.43246,1.42058,1.4308,36134,1.41573,1.41321,1.43451,0
20110520,1.43077,1.43451,1.41321,1.41573,35440,1.40465,1.39692,1.41429,0
20110523,1.41318,1.41429,1.39692,1.40465,40286,1.41022,1.4002,1.41327,1
20110524,1.40476,1.41327,1.4002,1.41022,38134,1.40814,1.4013,1.41177,0
20110525,1.41023,1.41177,1.4013,1.40814,52745,1.41347,1.40674,1.42062,1
20110526,1.40815,1.42062,1.40674,1.41347,121309,1.43173,1.41242,1.43216,1
20110527,1.41346,1.43216,1.41242,1.43173,93816,1.42857,1.42567,1.43099,0
20110530,1.43099,1.43099,1.42567,1.42857,56185,1.43945,1.42844,1.44236,1
20110531,1.42854,1.44236,1.42844,1.43945,76025,1.43294,1.43075,1.44579,0
20110601,1.43947,1.44579,1.43075,1.43294,80961,1.44906,1.43239,1.45121,1
20110602,1.43291,1.45121,1.43239,1.44906,72619,1.46327,1.44524,1.4642,1
20110603,1.44907,1.4642,1.44524,1.46327,56238,1.45777,1.4557,1.46571,0
20110606,1.46269,1.46571,1.4557,1.45777,69705,1.46871,1.45634,1.46955,1
20110607,1.45773,1.46955,1.45634,1.46871,60282,1.45775,1.4564,1.46932,0
20110608,1.46872,1.46932,1.4564,1.45775,57299,1.45118,1.44775,1.46455,0
20110609,1.45776,1.46455,1.44775,1.45118,47895,1.43458,1.43223,1.45501,0
20110610,1.45127,1.45501,1.43223,1.43458,48621,1.44157,1.43208,1.44295,1
20110613,1.4327,1.44295,1.43208,1.44157,81129,1.44425,1.43785,1.44971,1
20110614,1.4416,1.44971,1.43785,1.44425,74697,1.41622,1.4156,1.44506,0
20110615,1.44427,1.44506,1.4156,1.41622,75794,1.42149,1.40731,1.42184,1
20110616,1.41628,1.42184,1.40731,1.42149,98789,1.42858,1.41274,1.43382,1
20110617,1.42147,1.43382,1.41274,1.42858,83098,1.43078,1.4191,1.43265,1
20110620,1.42747,1.43265,1.4191,1.43078,80629,1.43977,1.43067,1.44315,1
20110621,1.43077,1.44315,1.43067,1.43977,80988,1.4335,1.4332,1.44407,0
20110622,1.43978,1.44407,1.4332,1.4335,83539,1.42634,1.41265,1.43372,0
20110623,1.43358,1.43372,1.41265,1.42634,82159,1.41865,1.41416,1.43055,0
20110624,1.42637,1.43055,1.41416,1.41865,78903,1.42872,1.41023,1.42924,1
20110627,1.41875,1.42924,1.41023,1.42872,82561,1.43672,1.42366,1.43959,1
20110628,1.4287,1.43959,1.42366,1.43672,79870,1.44342,1.4338,1.44466,1
20110629,1.43668,1.44466,1.4338,1.44342,70380,1.44906,1.44268,1.45364,1
20110630,1.44342,1.45364,1.44268,1.44906,73936,1.45246,1.44359,1.45501,1
20110701,1.44908,1.45501,1.44359,1.45246,67242,1.45388,1.44953,1.45769,1
20110704,1.45366,1.45769,1.44953,1.45388,61750,1.44231,1.44025,1.4553,0
20110705,1.45391,1.4553,1.44025,1.44231,76518,1.43158,1.42858,1.44657,0
20110706,1.4423,1.44657,1.42858,1.43158,76199,1.43577,1.42214,1.43733,1
20110707,1.43157,1.43733,1.42214,1.43577,73025,1.42632,1.42059,1.43679,0
20110708,1.43578,1.43679,1.42059,1.42632,79165,1.40469,1.39858,1.42266,0
20110711,1.42236,1.42266,1.39858,1.40469,91629,1.3971,1.38371,1.40607,0
20110712,1.40465,1.40607,1.38371,1.3971,108622,1.4238,1.39512,1.4238,1
20110713,1.39712,1.4238,1.39512,1.4238,99713,1.41454,1.41156,1.42808,0
20110714,1.42382,1.42808,1.41156,1.41454,96044,1.41566,1.40919,1.41979,1
20110715,1.41454,1.41979,1.40919,1.41566,78557,1.41035,1.40138,1.41339,0
20110718,1.41208,1.41339,1.40138,1.41035,155099,1.41537,1.40687,1.4216,1
20110719,1.41035,1.4216,1.40687,1.41537,110672,1.42208,1.41331,1.42391,1
20110720,1.41533,1.42391,1.41331,1.42208,72833,1.44193,1.41388,1.44375,1
20110721,1.42202,1.44375,1.41388,1.44193,88744,1.4358,1.43241,1.44369,0
20110722,1.44193,1.44369,1.43241,1.4358,73399,1.43772,1.43247,1.4406,0
20110725,1.43997,1.4406,1.43247,1.43772,74980,1.45137,1.43571,1.45244,1
20110726,1.43768,1.45244,1.43571,1.45137,78968,1.43674,1.4339,1.4535,0
20110727,1.45134,1.4535,1.4339,1.43674,76804,1.43273,1.42544,1.43999,0
20110728,1.43674,1.43999,1.42544,1.43273,88490,1.43945,1.42293,1.44128,1
20110729,1.43273,1.44128,1.42293,1.43945,82935,1.42533,1.41843,1.44526,0
20110801,1.43607,1.44526,1.41843,1.42533,86596,1.41919,1.4151,1.42822,0
20110802,1.42535,1.42822,1.4151,1.41919,86356,1.4363,1.41425,1.4366,1
20110803,1.41903,1.4366,1.41425,1.4363,88352,1.4092,1.40862,1.43671,0
20110804,1.43631,1.43671,1.40862,1.4092,106316,1.42804,1.40553,1.42972,1
20110805,1.40921,1.42972,1.40553,1.42804,108678,1.41628,1.41303,1.44006,0
20110808,1.43705,1.44006,1.41303,1.41628,119420,1.4391,1.41521,1.43967,1
20110809,1.4163,1.43967,1.41521,1.4391,129294,1.41615,1.41608,1.44006,0
20110810,1.4391,1.44006,1.41608,1.41615,107592,1.42353,1.41039,1.42912,1
20110811,1.41614,1.42912,1.41039,1.42353,118172,1.42479,1.41495,1.42899,1
