2015.01.21,00:00,1.15498,1.16803,1.15414,1.16096,138054
2015.01.22,00:00,1.16100,1.16510,1.13161,1.13653,164890
2015.01.23,00:00,1.13654,1.13739,1.11145,1.12050,182032
2015.01.26,00:00,1.11483,1.12954,1.10974,1.12383,141975
2015.01.27,00:00,1.12388,1.14226,1.12236,1.13805,143940
2015.01.28,00:00,1.13809,1.13833,1.12762,1.12870,139797
2015.01.29,00:00,1.12873,1.13679,1.12620,1.13195,134935
2015.01.30,00:00,1.13196,1.13638,1.12780,1.12808,130637
2015.02.02,00:00,1.13003,1.13623,1.12924,1.13412,111915
2015.02.03,00:00,1.13407,1.15338,1.13124,1.14804,150599
2015.02.04,00:00,1.14815,1.14849,1.13155,1.13426,134715
2015.02.05,00:00,1.13428,1.14989,1.13040,1.14769,145258
2015.02.06,00:00,1.14764,1.14860,1.13115,1.13115,128760
2015.02.09,00:00,1.12937,1.13594,1.12703,1.13240,117681
2015.02.10,00:00,1.13241,1.13454,1.12730,1.13206,122893
2015.02.11,00:00,1.13204,1.13473,1.12797,1.13349,107367
2015.02.12,00:00,1.13325,1.14229,1.13022,1.14024,138449
